CONTROL_NUMBER,CARD_PROM_12,CHILDREN,DONOR_AGE,FILE_CARD_GIFT,FREQUENCY_STATUS_97NK,INCOME_GROUP,LAST_GIFT_AMT,LIFETIME_CARD_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LIFETIME_PROM,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MONTHS_SINCE_FIRST_GIFT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_LAST_PROM_RESP,NUMBER_PROM_12,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PCT_OWNER_OCCUPIED,PEP_STAR,PER_CAPITA_INCOME,RECENT_AVG_CARD_GIFT_AMT,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_COUNT,RECENT_CARD_RESPONSE_PROP,RECENT_RESPONSE_COUNT,RECENT_RESPONSE_PROP,RECENT_STAR_STATUS,WEALTH_RATING,WEALTH_RATING_MISSING,MONTHS_SINCE_LAST_PROM_RESP_MISSING,DONOR_AGE_MISSING,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,HOME_OWNER_H,HOME_OWNER_U,RECENCY_STATUS_96NK_A,RECENCY_STATUS_96NK_E,RECENCY_STATUS_96NK_F,RECENCY_STATUS_96NK_L,RECENCY_STATUS_96NK_N,RECENCY_STATUS_96NK_S,SES_1,SES_2,SES_3,SES_4,SES_?,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U
46849,1.9459,0.0,-3.4657,2.4068,1.0,1.7471,3.7573,3.1444,5.6499,3.1192,4.0002,3.2393,4.064,7.9422,5.6525,4.5414,-2.587,3.4012,2.7183,2.7794,-3.7377,3.7669,4.1045,-4.3924,0.0,9.4505,0.0,3.5644,1.5465,0.0,1.8325,0.0953,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44912,1.6094,0.0,-4.0073,2.4931,1.0,1.5556,3.6332,2.5806,5.5578,3.0267,3.9041,3.57,3.6431,7.9709,5.553,4.1869,-2.7272,3.3322,2.7183,2.7794,-3.4657,3.8669,4.402,-3.9088,0.0,9.1865,2.7726,3.491,1.7396,0.4055,1.6581,0.1823,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152565,1.9459,4.0,-3.4657,2.839,1.0,1.8942,3.6593,3.3744,5.7722,3.282,3.9241,3.2393,4.3465,8.2281,5.5607,4.8428,-1.9865,3.5835,2.65,3.096,-3.6109,3.9749,4.4262,-3.7805,1.0,9.5569,2.8332,3.491,1.7396,0.1053,1.8325,0.0953,2.1758,1.5587,1,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69445,1.6094,4.0,-3.8712,2.4931,1.0,2.276,3.7573,2.6536,5.5769,3.0267,4.0002,3.954,3.6689,8.2054,6.2785,4.2601,-2.3312,3.4965,2.5767,2.7794,-3.8918,4.0984,3.798,-3.6594,0.0,9.9103,3.0445,3.6328,1.7396,0.2874,1.6581,0.1337,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78687,1.9459,4.0,-2.6391,3.1822,3.0,1.3186,3.4915,3.643,6.372,3.9046,4.0002,3.2393,4.6748,7.9616,5.7746,5.1522,-2.7906,3.2958,2.8989,2.7794,-3.9703,4.0817,3.963,-4.3286,1.0,9.5503,0.0,3.4117,1.5465,0.0,1.8325,0.0998,2.2834,2.4641,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66276,1.7918,3.0,-2.9957,3.4045,4.0,1.5556,3.5506,3.694,6.2883,4.1531,3.9041,3.1577,4.6464,7.8719,5.4723,5.1808,-2.6596,3.3673,2.7183,2.7794,-4.0431,3.644,3.7284,-3.986,1.0,9.3545,2.0794,3.3039,2.2716,0.4055,2.6567,0.3893,2.2834,2.1694,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25680,1.9459,1.0,-0.0,2.7146,1.0,2.276,3.8677,3.5324,5.9382,3.3189,4.0878,3.2393,4.4797,8.0673,5.8454,4.9755,-2.6596,3.3673,2.8422,2.8396,-4.0943,3.3757,4.3517,-3.8885,0.0,9.6822,3.2581,3.7569,1.7396,0.0871,1.8325,0.0908,2.1758,2.5458,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
116829,1.9459,2.0,-3.434,2.4931,-1.3638,2.1677,3.6332,3.1866,5.6604,3.2039,3.9041,3.2393,4.1464,8.0477,6.3279,4.5414,-2.6596,3.3673,2.7822,2.7794,-3.1355,3.8968,3.6792,-3.7574,1.0,9.7716,2.4849,3.4281,1.7396,0.0953,1.8325,0.0908,2.1758,1.5587,1,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58463,1.9459,4.0,-1.9459,2.7952,2.0,1.8942,4.0224,3.408,6.0713,3.3544,4.2137,3.2393,4.3721,7.8182,5.1761,4.8269,-2.5088,3.434,2.8989,2.7794,-3.9703,3.7435,4.243,-4.0224,1.0,8.695,3.434,3.8948,1.9014,0.1672,1.9809,0.1275,2.1758,1.91,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
175074,1.9459,3.0,-4.0254,2.6461,3.0,2.0461,3.3262,2.9017,5.6249,3.3895,3.9847,3.1577,3.8755,8.0322,5.8454,4.3671,-2.4239,3.4657,2.7822,2.7794,-3.8501,3.9366,3.7041,-4.2744,1.0,9.7741,2.3026,3.2607,2.0406,0.4055,2.1101,0.2874,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119172,1.9459,1.0,-2.4849,2.7787,3.0,1.9078,3.4286,3.1003,5.7113,3.3544,3.9437,3.1142,4.0111,8.0448,5.6312,4.6426,-2.587,3.4012,2.8422,2.8964,-3.9318,4.2084,3.7284,-4.6619,0.0,9.6694,2.5649,3.2891,1.9014,0.2874,2.2246,0.375,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
160213,1.9459,4.0,-3.4657,2.4931,2.0,1.5556,3.6332,2.9552,5.6357,3.1192,3.9041,3.2777,3.8755,8.1199,5.3613,4.3414,-2.1151,3.5553,2.7183,2.7794,-4.0254,4.2084,3.1618,-4.819,0.0,9.4437,2.7726,3.491,1.7396,0.1337,1.8325,0.1337,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
165302,1.6094,4.0,-2.5649,2.9496,1.0,1.8942,3.7573,3.5027,5.9329,3.4541,4.0002,3.2393,4.3846,8.5171,6.2634,5.1751,-2.7272,3.3322,2.3179,2.8396,-3.5835,3.4419,4.137,-3.8678,1.0,10.08,3.0445,3.6328,1.7396,0.1337,1.8325,0.1672,2.1758,2.4641,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
129947,1.6094,4.0,-3.5553,2.4931,1.0,2.1677,3.7573,2.7853,5.6499,3.3895,4.0002,3.7017,3.8332,7.9159,5.273,4.3922,-1.9865,3.5835,2.4977,2.7794,-2.7726,3.834,4.2988,-4.3286,0.0,9.3247,3.0445,3.6328,1.7396,0.1823,1.8325,0.1432,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
170577,1.9459,2.0,-3.0445,2.5725,3.0,2.0461,3.7573,3.1866,5.855,3.2437,4.0002,3.2393,4.1621,8.2397,6.0137,4.5414,-2.587,3.4012,2.8422,2.8396,-3.7377,3.8669,3.9242,-4.2317,0.0,9.7306,2.7726,3.491,1.9014,0.1823,2.1101,0.174,2.1758,2.3752,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82778,1.7918,0.0,-3.7136,2.7787,2.0,1.7471,3.4915,3.4406,5.8615,3.4541,3.7979,3.2393,4.4451,8.0148,5.7714,4.8738,-2.7906,3.4012,2.7183,2.7794,-3.9703,3.6698,4.402,-3.6848,1.0,9.8492,2.3979,3.3257,1.9014,0.1823,2.1101,0.174,2.4689,2.4641,0,0.6934,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42778,1.6094,1.0,-3.8501,2.4068,1.0,1.3186,3.6332,3.1003,5.6499,3.1625,3.9041,3.2393,4.064,7.9792,5.2257,4.5414,-1.6659,3.6376,2.4977,2.7794,-3.4657,3.5623,4.1838,-4.1872,0.0,9.3257,2.5541,3.491,0.0,0.0,1.6581,0.0488,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6899,2.1972,4.0,-3.2189,3.0492,2.0,2.0461,3.4915,3.8331,6.2715,3.6796,4.0002,3.4183,4.2752,7.988,5.8889,5.1464,-2.587,3.4012,3.0034,3.0012,-3.2958,4.0297,3.8419,-4.3153,1.0,9.9235,2.3979,3.3257,1.9014,0.1672,2.5967,0.1398,2.2834,2.4641,0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55205,1.9459,1.0,-3.8712,2.4931,2.0,1.5556,3.6593,3.0543,5.6534,3.1192,4.0002,3.2393,4.0467,7.86,4.9345,4.4405,-2.229,3.6636,2.7183,3.0497,-3.7136,3.8121,4.243,-4.4169,0.0,8.9859,1.7918,3.4117,1.7396,0.1053,1.8325,0.0953,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187721,1.0986,0.0,-3.1781,3.0955,4.0,1.8942,3.2517,2.8452,5.7691,3.3895,3.7283,3.1577,3.8755,7.8938,5.5645,4.6232,-2.7272,3.3673,2.3179,2.7794,-3.8712,4.147,4.1209,-4.2604,0.5067,9.3754,1.7918,3.1449,1.8613,0.6931,2.2246,0.4855,2.2834,1.5587,1,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
95903,1.9459,3.0,-3.6636,2.5725,3.0,2.1677,3.6847,2.9552,5.7309,3.1625,3.9437,3.57,3.9162,7.8608,6.7286,4.3544,-2.6596,3.3673,2.7779,2.7794,-3.9318,3.8968,4.0537,-4.0916,0.0,9.357,2.8332,3.521,1.9014,0.2515,2.1101,0.2515,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58668,1.6094,3.0,-2.7081,0.0,2.0,1.8942,3.4915,3.5027,5.7438,3.5154,3.7979,3.1577,4.4797,7.9393,5.7203,5.1694,-2.7906,3.2958,2.65,2.7794,-3.7612,3.3049,4.0347,-3.803,1.0,9.5802,0.0,0.0,1.5465,0.0,1.8325,0.1115,2.2834,1.5587,1,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152505,1.7918,6.0,-3.4012,2.839,1.0,1.9078,3.6332,3.5612,5.8385,3.422,3.9041,3.1577,4.4797,8.277,6.021,5.0926,-1.6659,3.6376,2.65,2.7794,-3.7612,3.8763,4.2713,-3.803,1.0,9.5988,0.0,3.4756,1.5465,0.0,1.8325,0.0908,2.6254,2.2776,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112943,1.7918,4.0,-3.2958,3.5863,4.0,2.1677,3.5789,3.7186,6.4972,4.214,3.9628,3.1142,4.6933,8.0208,5.8464,5.1864,-2.5088,3.434,2.7183,2.8964,-3.6376,3.8554,4.1528,-4.1245,1.0,9.7909,2.5649,3.4097,2.4592,0.4923,2.584,0.3716,2.2834,2.4641,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114849,1.3863,0.0,-3.4657,2.4931,1.0,1.3186,3.7573,2.5806,5.5769,3.0267,4.0002,3.7017,3.6165,7.9203,5.8454,4.2601,-2.3312,3.4965,2.4118,2.7794,-3.9005,3.5336,4.4615,-4.0402,0.0,9.3002,3.0445,3.6328,1.7396,0.2874,1.6581,0.1337,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
95879,1.9459,0.0,-3.5264,2.5725,2.0,1.7471,3.7573,3.2271,5.884,3.2039,4.1683,3.7017,4.2752,7.8444,5.4931,4.552,-2.7272,3.3322,2.8989,2.7794,-3.8067,4.0118,4.137,-4.1405,0.0,9.3594,3.8067,3.676,1.7396,0.0871,1.9809,0.1275,2.1758,2.0481,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55462,1.9459,2.0,-3.2958,2.4931,3.0,1.8942,3.4915,2.9552,5.6249,3.1625,3.7979,3.1577,3.9162,7.8596,5.2257,4.4166,-2.587,3.4012,2.7183,2.8964,-3.8918,3.7435,4.243,-4.0576,0.0,9.0522,1.3863,3.2607,1.7396,0.1337,2.1101,0.2231,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46746,1.6094,1.0,-4.1109,2.5725,1.0,1.3186,3.6847,3.2271,5.855,3.2039,3.9437,3.2393,4.3203,7.9008,5.4848,4.9187,-2.229,3.5264,2.5767,2.7794,-3.912,4.1149,4.2713,-4.3546,0.0,9.4535,2.8904,3.5501,1.7396,0.1178,1.8325,0.1758,2.1758,2.3752,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99524,1.7918,2.0,-3.7842,3.1398,3.0,1.8942,3.3262,3.5612,5.7597,3.6278,3.7039,3.1577,4.5455,8.0635,6.2344,5.074,-2.6596,3.3673,2.7183,2.7794,-3.912,4.0984,3.6536,-3.9481,1.0,9.6593,1.7918,3.1275,2.0406,0.2874,2.2246,0.1758,2.2834,1.5587,1,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119278,1.9459,3.0,-3.1355,2.4931,1.0,2.0461,3.8677,3.0059,5.6673,3.074,4.0878,3.7017,3.9928,8.1785,5.9349,4.4166,-2.5088,3.434,2.8422,2.7794,-3.091,4.1782,4.1989,-4.3417,0.0,9.5509,3.0445,3.6968,1.7396,0.1178,1.8325,0.1053,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
109710,1.9459,4.0,-3.4965,3.3707,4.0,1.7471,3.3956,3.694,6.1054,3.9633,3.7752,3.1577,4.6464,8.0109,6.1924,5.1694,-2.6596,3.3673,2.7822,2.7794,-3.8067,3.695,3.9438,-3.986,1.0,9.7371,2.0794,3.1912,2.0406,0.2874,2.1101,0.2005,2.2834,2.6212,0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132302,1.9459,3.0,-0.0,2.6461,2.0,2.276,3.6332,3.0543,5.7179,3.1625,4.0002,3.4183,3.9553,7.8704,5.4027,4.4166,-2.3312,3.4965,2.7183,2.7794,-3.7842,3.4094,4.4262,-4.1563,1.0,9.08,2.6391,3.491,2.0406,0.2874,2.1101,0.2111,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11067,1.9459,3.0,-3.6636,2.7146,1.0,2.0461,3.7573,3.4721,5.977,3.3189,4.0002,3.4183,4.5561,8.7462,6.3026,4.9259,-2.1151,3.5553,2.8422,2.8964,-3.8067,3.956,4.4498,-3.7338,0.0,10.0863,3.0445,3.6328,1.9014,0.1823,1.8325,0.0908,2.1758,2.5458,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30864,1.9459,3.0,-3.3673,2.7787,2.0,1.8942,3.6332,3.1866,5.6534,3.2039,3.9041,3.2393,4.2226,8.0493,5.5334,4.7079,-2.1151,3.5553,2.7183,2.8964,-3.6109,4.0297,4.1528,-4.573,0.0,9.7991,2.5649,3.3951,1.9014,0.2231,1.8325,0.0998,2.1758,1.5587,1,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97315,1.9459,2.0094,-2.9444,2.7146,3.0,1.5556,3.5215,0.0,5.7691,3.3888,3.8201,3.1577,4.2515,8.0913,5.4027,4.6711,-2.6596,3.3673,2.7822,2.8964,-3.912,3.7669,3.7041,-4.2462,0.0,9.0985,2.3026,3.3039,1.9014,0.1672,2.2246,0.2135,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
173445,1.9459,4.0,-3.3322,2.839,2.0,1.8942,3.6332,3.3395,5.8558,3.3189,4.1208,3.1577,4.3594,7.691,0.0,4.7346,-2.229,3.5264,2.7822,2.7794,-4.382,2.9039,3.1618,-4.9115,1.0,9.6822,2.9444,3.5784,2.1628,0.3365,2.1101,0.174,2.1758,1.5587,1,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178215,1.9459,2.0,-1.6094,2.5725,3.0,2.5048,3.4915,2.8452,5.6499,3.1192,3.9847,3.4183,3.8546,8.0393,5.9322,4.3016,-2.587,3.4965,2.8422,2.9502,-3.9703,4.0817,3.8419,-4.3286,0.0,9.529,2.7726,3.491,1.9014,0.3365,1.8325,0.1823,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
121140,1.9459,0.0,-3.6376,2.839,3.0,2.276,3.3615,3.3395,5.7146,3.3544,3.7979,3.2393,4.2078,8.8953,7.1,4.6133,-2.3312,3.4965,2.65,2.7794,-3.912,3.9169,4.1989,-3.6594,1.0,11.1256,2.0794,3.2196,2.0406,0.2414,2.2246,0.2046,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55308,1.9459,4.0,-2.7081,2.9496,2.0,2.276,3.4915,3.6165,5.747,3.3888,3.8417,3.1577,4.4451,7.9999,5.9322,5.0865,-2.1151,3.5553,2.7183,2.7794,-3.7612,3.3757,4.3772,-3.8467,1.0,10.019,2.3979,3.3495,1.7396,0.1178,1.9809,0.1467,2.1758,2.6212,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131913,1.9459,4.0,-1.9459,2.7787,2.0,2.1677,3.7573,3.4406,5.9996,3.4541,4.0002,3.2393,4.4451,8.1009,6.2422,4.9332,-1.9865,3.5835,2.65,2.7794,-3.8712,4.1627,3.5727,-3.6333,1.0,9.9152,2.9957,3.5992,1.8613,0.1823,2.1101,0.174,2.2834,2.5458,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75462,1.6094,3.0,-2.1972,2.4931,1.0,2.0461,3.6332,3.0543,5.6141,3.3895,3.9041,3.2393,4.0467,7.8358,5.4027,4.633,-1.6659,3.6376,2.4977,2.7794,-3.8501,3.695,4.071,-4.2462,0.0,9.3079,0.0,3.5009,1.5465,0.0,1.6581,0.0649,2.1758,1.91,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18065,1.9459,4.0,-3.2958,2.7787,5.2799,1.8942,3.8677,3.694,5.9408,3.3544,4.0878,3.2393,4.491,7.9261,5.6204,5.1808,-2.587,3.4012,2.7822,2.7794,-4.0775,3.9366,3.9043,-4.1563,1.0,9.3902,0.0,3.6968,1.5465,0.0,1.8325,0.0998,2.2736,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65583,1.9459,0.0,-3.6109,2.9496,1.0,1.7471,3.7573,3.6165,6.1511,3.5154,4.0002,3.4183,4.5769,7.9108,5.8665,5.0865,-2.587,3.4012,2.7822,2.7794,-3.989,3.5623,3.1618,-3.7574,1.0,9.6329,0.0,3.6328,1.8613,0.0,1.8325,0.0908,2.1758,2.3752,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127643,1.7918,3.0,-3.7842,2.4931,1.0,2.0461,3.7573,3.1866,5.6912,3.2039,4.0002,3.2393,4.1928,7.8802,5.2832,4.7776,-1.6659,3.6376,2.5767,2.7794,-3.8501,3.6175,4.1989,-4.0916,0.0,9.3288,0.0,3.491,1.5465,0.0,1.8325,0.0998,2.1758,2.0481,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
94113,1.9459,1.0,-3.6376,2.839,2.0,1.7471,3.4915,3.4721,5.7968,3.3189,4.0002,3.2393,4.4214,7.9678,5.1059,4.9545,-2.1151,3.5553,2.7183,2.7794,-4.0431,3.7196,4.4381,-4.7435,1.0,9.2704,2.3979,3.3257,1.7396,0.1053,1.6581,0.0488,2.1758,1.5587,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83122,1.6094,2.0,-4.3694,2.4931,1.0,1.8942,3.8677,2.7853,5.5957,3.0267,4.0878,3.8181,3.7187,8.2793,6.3986,4.3151,-1.839,3.6109,2.4977,2.7794,-4.0254,3.8669,3.1618,-4.2604,0.0,9.6822,3.2581,3.7569,1.8613,0.1823,1.6581,0.0871,2.1758,1.5587,1,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133017,1.9459,1.0,-3.1781,3.5293,4.0,1.5556,3.3262,3.7186,5.9115,4.054,3.679,3.1142,4.5972,7.917,5.7203,5.0926,-2.587,3.4012,2.8422,2.7794,-3.9512,3.7898,4.2572,-4.2604,1.0,9.4316,1.6094,3.0909,2.5412,0.5464,2.7245,0.499,2.2834,2.4641,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
150465,1.9459,2.0,-3.4657,3.0955,3.0,1.8942,3.8677,3.6165,6.4881,3.7525,4.2284,3.2393,4.627,8.2957,5.5255,5.0358,-2.587,3.434,2.8422,2.7794,-4.3175,3.8763,4.2713,-4.827,1.0,10.0561,3.1355,3.6514,2.1628,0.3104,2.4203,0.2761,2.2834,2.2776,0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38521,1.9459,1.0,-3.1781,3.0007,4.0,1.3186,3.2517,3.4406,5.681,3.5447,3.679,3.1577,4.397,8.3259,6.0753,5.0161,-2.6596,3.3673,2.65,2.7794,-3.8918,3.008,4.6598,-3.6333,1.0,9.8098,1.6094,3.0548,1.8613,0.4055,2.2246,0.2723,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
