CONTROL_NUMBER,CARD_PROM_12,CHILDREN,DONOR_AGE,DONOR_GENDER,FILE_CARD_GIFT,FREQUENCY_STATUS_97NK,HOME_OWNER,INCOME_GROUP,LAST_GIFT_AMT,LIFETIME_CARD_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LIFETIME_PROM,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MONTHS_SINCE_FIRST_GIFT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_LAST_PROM_RESP,NUMBER_PROM_12,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PCT_OWNER_OCCUPIED,PEP_STAR,PER_CAPITA_INCOME,RECENCY_STATUS_96NK,RECENT_AVG_CARD_GIFT_AMT,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_COUNT,RECENT_CARD_RESPONSE_PROP,RECENT_RESPONSE_COUNT,RECENT_RESPONSE_PROP,RECENT_STAR_STATUS,SES,URBANICITY,WEALTH_RATING,TARGET_B
157316,5.0,0.0,69.0,F,0.0,2.0,H,6.0,20.0,11.0,36.0,3.0,20.0,5.0,25.0,4713.0,524.0,32.0,15.0,15.0,11.0,3.0,18.0,38.0,62.0,65.0,0.0,32044.0,A,0.0,12.0,0.0,0.0,3.0,-0.18152885585139303,0.0,1,U,,0
20773,6.0,1.0,,M,13.0,4.0,H,5.0,5.0,22.0,108.0,22.0,6.0,3.0,53.0,475.0,136.0,64.0,22.0,22.0,12.0,1.0,25.0,33.0,32.0,56.0,1.0,8676.0,S,5.0,5.0,7.0,0.636,8.0,0.421,1.0,2,R,2.0,1
72431,4.0,4.0,57.0,F,1.0,1.0,U,5.0,15.0,5.0,15.0,1.0,15.0,15.0,13.0,767.0,518.0,19.0,19.0,19.0,10.0,2.0,29.0,28.0,37.0,97.0,0.0,19559.0,F,15.0,15.0,1.0,0.5,1.0,0.2,0.0,1,T,,0
5949,4.0,0.0,71.0,F,7.0,1.0,U,1.0,16.0,22.0,101.0,8.0,16.0,5.0,75.0,507.0,254.0,101.0,18.0,18.0,14.0,0.0,42.0,50.0,9.0,62.0,1.0,,A,15.0,,2.0,0.333,2.0,0.125,0.0,2,T,6.0,0
28141,6.0,0.0,,F,2.0,1.0,U,1.0,25.0,11.0,35.0,-18.62906039516914,25.0,10.0,30.0,5498.0,333.0,40.0,18.0,18.0,15.0,0.0,27.0,33.0,49.0,43.0,0.0,-12823.750148985266,A,25.0,25.0,1.0,0.167,1.0,0.067,0.0,1,S,,0
151043,6.0,3.0,,M,5.0,1.0,U,,25.0,23.0,145.0,6.0,30.0,15.0,59.0,1504.0,362.0,85.0,20.0,20.0,13.0,0.0,-3.91883705989909,41.0,23.0,32.0,0.0,16018.0,A,25.0,25.0,1.0,0.111,1.0,0.053,0.0,2,S,4.0,0
44316,6.0,3.0,82.0,M,8.0,3.0,H,1.0,50.0,20.0,220.0,9.0,50.0,10.0,46.0,1063.0,270.0,53.0,16.0,16.0,14.0,15.839635330932808,50.0,11.0,82.0,92.0,1.0,17366.0,S,30.6,30.6,5.0,0.455,5.0,0.263,1.0,2,C,4.0,0
86038,5.0,3.0,55.0,F,5.0,1.0,U,7.0,15.0,20.0,,8.0,15.0,3.0,53.0,524.0,217.0,75.0,21.0,21.0,11.0,0.0,29.0,31.0,36.0,66.0,1.0,10647.0,A,15.0,15.0,1.0,0.125,1.0,0.056,13.0,2,T,6.0,0
147031,6.0,,54.0,M,1.0,1.0,U,2.0,36.23,9.0,36.23,1.0,36.23,36.23,,1481.0,305.0,24.0,24.0,24.0,11.0,3.0,32.0,37.0,8.0,36.0,0.0,10585.0,N,36.23,36.23,1.0,0.2,1.0,0.091,0.0,2,U,,0
185120,6.0,0.0,61.0,M,8.0,1.0,H,6.0,100.0,29.0,2604.5,13.0,600.0,4.5,135.0,1372.0,614.0,94.0,18.0,27.0,40.0,0.0,33.0,51.0,6.0,92.0,1.0,26024.0,A,212.5,175.0,2.0,0.182,3.0,0.136,0.0,1,T,9.0,0
69397,6.0,0.0,81.0,,8.0,2.0,H,3.0,16.0,27.0,113.0,12.0,16.0,3.0,68.0,744.0,412.0,111.0,18.0,18.0,13.0,0.0,30.0,40.0,37.0,73.0,1.0,17607.0,S,15.0,15.0,1.0,0.125,3.0,0.167,1.0,2,,8.0,0
136454,6.0,3.0,56.0,M,4.0,2.0,H,,12.0,21.0,93.0,10.0,12.0,5.0,48.0,825.0,361.0,,18.0,18.0,12.0,0.0,41.0,56.0,20.0,86.0,1.0,17825.0,S,10.0,10.4,3.0,0.273,5.0,0.227,1.0,2,S,6.0,0
169819,6.0,0.0,71.0,F,10.0,2.0,H,1.0,11.0,,197.0,22.0,12.0,5.0,78.0,1964.0,436.0,113.0,17.0,17.0,13.0,0.0,32.0,21.0,43.0,85.0,1.0,18377.0,S,10.0,9.67,2.0,0.182,3.0,0.136,1.0,1,C,6.0,0
24651,5.0,4.0,27.0,F,3.0,3.0,H,4.0,7.0,9.0,29.0,,10.0,3.0,24.0,672.0,260.0,29.0,16.0,16.0,12.0,0.0,39.0,32.0,21.0,75.0,1.0,15258.0,A,7.33,5.8,3.0,0.6,5.0,0.417,0.0,2,T,,0
84706,6.0,3.0,,M,16.0,3.0,U,2.0,10.0,30.0,106.0,20.0,10.0,1.0,71.0,446.0,220.0,124.0,17.0,17.0,14.0,0.0,35.0,26.0,35.0,86.0,1.0,13536.0,S,8.25,8.25,4.0,0.444,4.0,0.235,1.0,2,R,,1
19779,6.0,1.0,54.0,M,4.0,2.0,H,5.0,30.0,23.0,141.0,8.0,30.0,10.0,60.0,1285.0,608.0,80.0,17.0,17.0,13.0,0.0,28.0,43.0,28.0,95.0,0.0,23458.0,A,30.0,23.33,1.0,0.1,3.0,0.143,0.0,1,S,9.0,1
77048,7.0,,61.0,F,2.0,3.0,H,5.0,10.0,11.0,28.0,4.0,10.0,3.0,23.0,,209.0,29.0,18.0,21.0,13.0,0.0,35.0,66.0,22.0,53.0,1.0,,A,7.5,7.5,2.0,0.333,2.0,,0.0,3,C,,1
35168,6.0,1.0,17.0,M,5.0,2.0,H,5.0,25.0,18.0,100.0,5.0,25.0,15.0,51.0,1711.0,644.0,63.0,16.0,16.0,14.0,0.0,34.0,41.0,26.0,67.0,0.0,29584.0,A,18.33,18.33,3.0,0.375,3.0,0.188,0.0,1,S,9.0,0
128912,6.0,3.0,67.0,M,3.0,-1.3638242098109705,H,3.0,15.0,10.0,28.0,3.0,15.0,3.0,23.0,641.0,236.0,29.0,21.0,21.0,12.0,3.0,52.0,41.0,28.0,49.0,1.0,10189.0,A,9.33,9.33,,0.5,3.0,0.25,0.0,2,S,,0
188854,8.0,0.0,73.0,F,2.0,2.0,U,5.0,5.0,17.0,53.0,6.0,20.0,5.0,38.0,851.0,338.0,41.0,5.0,18.0,17.0,0.0,0.0,0.0,0.0,52.0,0.0,15286.0,A,20.0,12.67,1.0,0.111,3.0,0.15,0.0,?,?,,1
188466,7.0,2.0,,U,13.0,3.0,U,,3.0,19.0,97.0,21.0,7.0,3.0,39.0,1345.0,511.0,79.0,6.0,18.0,15.0,0.0,0.0,0.0,0.0,78.0,1.0,28597.0,S,4.33,3.8,3.0,0.6,5.0,0.5,1.0,?,?,6.0,0
170817,6.0,4.0,59.0,M,2.0,2.0,U,5.0,25.0,13.0,81.0,4.0,25.0,15.0,29.0,1504.0,476.0,32.0,16.0,16.0,14.0,1.0,39.0,49.0,21.0,88.0,0.0,15286.0,A,20.0,20.25,2.0,0.222,4.0,0.222,0.0,1,S,,1
58934,4.0,,,F,1.0,1.0,U,,15.0,5.0,15.0,1.0,15.0,15.0,13.0,282.0,169.0,17.0,17.0,17.0,10.0,0.0,20.0,41.0,47.0,83.0,0.0,7323.0,F,15.0,15.0,1.0,0.5,1.0,0.2,,3,R,,1
92315,6.0,1.0,46.0,M,3.0,1.0,U,,-21.833599748819694,21.0,125.0,5.0,25.0,25.0,54.0,1720.0,504.0,65.0,17.0,17.0,13.0,0.0,19.0,16.0,20.0,74.0,0.0,28637.0,A,25.0,25.0,1.0,0.091,1.0,0.045,0.0,1,S,8.0,0
2952,7.0,3.0,79.0,F,6.0,4.0,U,,10.0,26.0,304.0,34.0,14.0,2.0,117.0,792.0,50.0,81.0,11.0,19.0,46.0,0.0,,19.0,41.0,5.0,1.0,6945.0,S,12.0,12.0,2.0,0.222,6.0,0.316,1.0,3,C,5.0,0
124148,3.0,0.0,29.0,M,1.0,1.0,H,3.0,15.0,6.0,15.0,1.0,15.0,15.0,16.0,471.0,275.0,24.0,24.0,24.0,7.0,0.0,47.0,30.0,31.0,80.0,0.0,12831.0,N,15.0,15.0,1.0,0.25,1.0,0.1,0.0,2,T,,0
39228,6.0,1.0,61.0,F,3.0,1.0,U,,20.0,21.0,75.0,7.0,20.0,5.0,57.0,1969.0,563.0,81.0,,20.0,16.0,4.0,41.0,33.0,35.0,87.0,0.0,28457.0,A,20.0,20.0,,0.125,1.0,0.056,0.0,1,S,9.0,0
25519,6.0,1.0,74.0,M,2.0,3.0,H,7.0,10.0,18.0,,6.0,25.0,4.0,-23.208887587676543,2535.0,466.0,76.0,18.0,18.0,17.0,0.0,50.0,16.0,57.0,89.0,0.0,29484.0,A,12.0,11.0,1.0,0.143,2.0,0.118,0.0,1,C,,1
107106,4.0,2.0,60.0,F,,1.0,H,3.0,20.0,25.0,120.0,12.0,20.0,5.0,61.0,150.0,125.0,126.0,19.0,19.0,11.0,0.0,35.0,63.0,11.0,63.0,1.0,7547.0,A,0.0,20.0,0.0,0.0,1.0,0.067,0.0,3,R,0.0,0
127101,6.0,2.0,,F,7.0,2.0,U,,15.0,,115.0,9.0,21.0,5.0,62.0,1586.0,713.0,81.0,18.0,23.0,13.0,1.0,32.0,41.0,24.0,90.0,1.0,,S,18.0,18.0,2.0,0.2,2.0,0.1,1.0,1,S,,0
2408,7.0,1.0,34.0,F,12.0,4.0,H,7.0,11.0,29.0,146.0,16.0,20.0,3.0,74.0,4500.0,230.0,105.0,18.0,18.0,17.0,0.0,0.0,0.0,0.0,14.0,1.0,16425.0,S,7.5,8.0,4.0,0.364,7.0,0.333,1.0,?,?,,1
120384,5.0,1.0,,M,1.0,1.0,U,,25.0,7.0,25.0,1.0,25.0,25.0,17.0,0.0,0.0,21.0,21.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,25.0,25.0,1.0,0.333,1.0,0.143,0.0,2,T,,0
136150,,2.0,82.0,F,9.0,1.0,H,4.0,25.0,31.0,421.0,18.0,50.0,2.0,76.0,988.0,310.0,126.0,16.0,16.0,16.0,0.0,45.0,27.0,50.0,91.0,1.0,14315.0,A,22.5,22.5,2.0,0.222,2.0,0.111,11.0,2,R,6.0,1
1979,5.0,1.0,63.0,M,3.0,3.0,H,3.0,6.0,15.0,36.0,5.0,10.0,5.0,38.0,694.0,244.0,45.0,15.0,16.0,13.0,,69.0,4.0,89.0,62.0,0.0,17285.0,N,7.5,8.33,2.0,0.25,3.0,0.2,0.0,2,C,,0
163494,6.0,4.0,,F,5.0,2.0,U,,6.0,20.0,52.0,13.0,10.0,1.0,51.0,5733.0,399.0,75.0,18.0,7.547110945681098,12.0,0.0,33.0,18.0,35.0,13.0,1.0,34027.0,S,10.0,7.25,1.0,0.125,4.0,0.5319211033593158,1.0,1,U,,0
57811,6.0,1.0,53.0,M,2.0,1.0,H,4.0,25.0,14.0,43.0,4.0,25.0,5.0,37.0,636.0,313.0,53.0,18.0,18.0,12.0,0.0,36.0,37.0,18.0,58.0,0.0,11959.0,A,0.0,25.0,0.0,0.0,1.0,0.063,0.0,2,S,0.0,0
27798,6.0,,54.0,F,7.0,1.0,H,7.0,16.0,28.0,157.0,14.0,16.0,7.0,72.0,935.0,419.0,113.0,17.0,17.0,14.0,0.0,31.0,34.0,22.0,94.0,0.0,16922.0,A,15.0,15.0,2.0,0.222,2.0,0.105,0.0,2,T,6.0,1
37575,6.0,1.0,,M,2.0,1.0,H,5.0,60.0,11.0,110.0,2.0,60.0,50.0,26.0,1938.0,400.0,28.0,16.0,16.0,13.0,0.0,16.0,32.0,39.0,46.0,0.0,34430.0,A,55.0,55.0,2.0,,2.0,0.143,0.0,1,U,,1
123696,4.0,4.0,23.0,M,1.0,1.0,H,5.0,20.0,6.0,20.0,1.0,20.0,20.0,15.0,435.0,375.0,21.0,21.0,21.0,10.0,0.0,36.0,41.0,42.0,77.0,0.0,13799.0,F,20.0,20.0,1.0,0.333,1.0,0.143,-7.809472848272476,2,T,,0
9087,5.0,2.0,73.0,M,5.0,1.0,U,,18.0,21.0,101.0,11.0,18.0,5.0,81.0,1588.0,238.0,81.0,26.0,,30.0,0.0,41.0,23.0,54.0,64.0,1.0,14499.0,A,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,R,4.0,0
186009,7.0,4.0,,F,8.0,3.0,H,2.0,10.0,30.0,158.0,16.0,15.0,5.0,80.0,412.0,202.0,122.0,10.0,16.0,22.0,0.0,0.0,0.0,0.0,79.0,,9581.0,A,14.0,14.0,2.0,0.222,4.0,0.2,0.0,?,?,3.0,0
121208,6.0,4.0,28.0,F,12.0,4.0,U,6.0,15.0,25.0,259.0,26.0,15.0,3.0,70.0,5149.0,659.0,,17.0,17.0,14.0,0.0,14.0,20.0,70.0,72.0,1.0,72797.0,S,13.67,13.6,3.0,0.3,5.0,0.278,1.0,1,U,8.0,1
170912,4.0,0.0,53.0,M,1.0,1.0,H,7.0,20.0,10.0,30.0,2.0,20.0,10.0,25.0,,502.0,36.0,18.0,18.0,10.0,0.0,32.0,46.0,14.0,81.0,0.0,17405.0,A,10.0,15.0,1.0,0.143,2.0,0.125,0.0,1,S,,1
42176,4.0,0.0,83.0,F,9.0,4.0,H,2.0,5.0,22.0,122.0,20.0,10.0,5.0,53.0,759.0,299.0,121.0,16.0,16.0,7.0,1.0,40.0,12.0,56.0,63.0,1.0,15734.0,S,5.0,6.0,2.0,0.286,5.0,0.385,1.0,2,C,5.0,1
188738,8.0,4.0,77.0,U,5.0,3.0,U,,10.0,32.0,91.0,15.0,10.0,3.0,71.0,1114.0,282.0,122.0,5.0,19.0,17.0,0.0,36.0,34.0,14.0,75.0,0.0,10344.0,A,7.0,7.75,1.0,0.1,4.0,0.19,0.0,2,T,2.0,0
83295,4.0,0.0,39.0,M,1.0,1.0,H,7.0,15.0,10.0,30.0,2.0,15.0,15.0,30.0,1156.0,546.0,44.0,18.0,18.0,12.0,0.0,26.0,46.0,23.0,79.0,0.0,22964.0,A,0.0,15.0,0.0,0.0,1.0,0.077,0.0,1,S,8.0,0
35902,4.0,4.0,53.0,F,4.0,1.0,H,5.0,15.0,22.0,104.0,9.0,16.0,5.0,58.0,3111.0,640.0,113.0,24.0,24.0,9.0,0.0,68.0,41.0,61.0,59.0,0.0,37725.0,A,15.0,15.0,1.0,0.143,1.0,0.056,0.0,1,C,9.0,0
70492,6.0,1.0,78.0,F,2.0,1.0,H,4.0,-21.833599748819694,12.0,420.94903942345087,3.0,20.0,15.0,27.0,296.0,142.0,29.0,20.0,20.0,12.0,0.0,49.0,22.0,50.0,85.0,0.0,7434.0,A,17.5,16.67,2.0,0.25,3.0,0.188,0.0,3,R,,0
85164,,2.0,,M,4.0,4.0,U,1.0,3.0,15.0,35.0,10.0,5.0,2.0,34.0,642.0,216.0,41.0,18.0,18.0,11.0,0.0,25.0,31.0,29.0,54.0,1.0,,A,3.33,3.14,3.0,0.3,7.0,0.333,0.0,2,T,,0
4132,6.0,4.0,71.0,F,9.0,3.0,U,4.0,10.0,29.0,230.0,21.0,20.0,5.0,103.0,894.0,527.0,111.0,19.0,19.0,30.0,0.0,24.0,41.0,26.0,87.0,1.0,19786.0,,17.5,14.75,-3.6952186414366226,0.182,4.0,0.19,0.0,3,R,3.0,0
91001,6.0,1.0,45.0,M,3.0,1.0,H,6.0,21.0,14.0,68.0,4.0,25.0,10.0,30.0,1595.0,487.0,37.0,21.0,21.0,12.0,0.0,22.0,27.0,37.0,87.0,0.0,17375.0,A,23.0,19.33,2.0,0.222,3.0,0.167,0.0,2,T,,0
139116,6.0,0.0,65.0,F,7.0,2.0,H,5.0,17.0,29.0,174.0,13.0,20.0,5.0,77.0,1125.0,298.0,125.0,16.0,16.0,14.0,-15.109374205778195,41.0,23.0,58.0,69.0,1.0,13771.0,A,-22.840188030092058,17.33,2.0,0.2,3.0,0.15,0.0,2,C,5.0,0
190842,5.0,2.0,47.0,F,7.0,1.0,U,2.0,17.0,26.0,103.0,9.0,17.0,1.0,59.0,531.0,272.0,101.0,,26.0,10.0,0.0,22.0,48.0,41.0,62.0,1.0,,A,15.0,16.0,1.0,0.1,2.0,0.1,0.0,1,C,7.0,0
93881,4.0,4.0,44.0,M,0.0,1.0,U,4.0,20.0,12.0,30.0,2.0,20.0,10.0,29.0,563.0,261.0,39.0,26.0,26.0,9.0,0.0,19.0,30.0,53.0,46.0,0.0,9718.0,A,0.0,20.0,0.0,0.0,1.0,0.053,0.0,3,U,,0
157769,3.0,3.0,,F,0.0,1.0,U,,20.0,5.0,20.0,1.0,20.0,20.0,11.0,1760.0,293.0,23.0,23.0,,7.0,0.0,20.0,20.0,26.0,29.0,0.0,9774.0,N,,0.0,0.0,0.0,0.0,0.0,0.0,2,S,,0
163740,6.0,1.0,68.0,F,8.0,2.0,H,3.0,25.0,31.0,246.0,14.0,46.0,2.0,74.0,1557.0,201.0,,18.0,26.0,13.0,0.0,32.0,,37.0,79.0,1.0,7183.0,S,0.0,46.0,0.0,0.0,1.0,0.053,1.0,2,C,0.0,0
51797,6.0,4.0,49.0,M,2.0,1.0,U,1.0,20.0,14.0,38.0,4.0,20.0,3.0,33.0,438.0,192.0,40.0,22.0,22.0,12.0,0.0,33.0,29.0,38.0,76.0,0.0,9831.0,A,11.5,11.0,2.0,0.222,3.0,0.15,0.0,2,T,,0
113637,6.0,3.0,79.0,F,4.0,2.0,U,1.0,20.0,25.0,86.0,9.0,20.0,3.0,61.0,268.0,107.0,105.0,17.0,17.0,13.0,0.0,37.0,10.0,59.0,62.0,0.0,10926.0,A,12.0,15.67,1.0,0.111,3.0,0.15,0.0,3,R,3.0,0
139381,6.0,0.0,,F,6.0,4.0,U,,10.0,15.0,90.34,11.0,11.0,3.0,38.0,318.0,-190.66268328703148,41.0,16.0,18.0,16.0,0.0,30.0,23.0,43.0,79.0,1.0,6159.0,S,8.07,8.59,5.0,0.5,9.0,0.429,1.0,4,U,,0
137028,5.0,4.0,70.0,F,8.0,3.0,H,1.0,9.0,22.0,78.0,15.0,9.0,2.0,58.0,589.0,160.0,89.0,20.0,20.0,10.0,0.0,39.0,20.0,39.0,58.0,1.0,7716.0,S,8.0,7.5,2.0,0.25,4.0,0.211,1.0,2,R,3.0,0
3875,8.0,2.0,83.0,F,9.0,1.0,H,4.0,33.0,36.0,386.0,19.0,33.0,5.0,,566.0,235.0,112.0,25.0,25.0,19.0,0.0,-3.91883705989909,31.0,41.0,68.0,1.0,10262.0,A,33.0,33.0,1.0,0.1,1.0,0.048,14.0,2,T,3.0,0
11494,2.0,2.0,32.0,M,15.0,4.0,U,,5.0,14.0,210.0,25.0,11.0,,52.0,1229.0,469.0,77.0,15.0,17.0,15.0,0.0,28.0,48.0,22.0,9.563982410210315,1.0,17313.0,E,10.75,10.83,4.0,1.0,6.0,0.75,1.0,1,T,7.0,1
182962,5.0,-2.299824219944762,82.0,M,16.0,1.0,H,5.0,11.0,31.0,147.0,21.0,11.0,3.0,73.0,762.0,344.0,126.0,19.0,19.0,12.0,0.0,46.0,26.0,51.0,90.0,1.0,14852.0,A,11.0,11.0,1.0,0.143,2.0,0.118,0.0,2,C,4.0,0
131169,6.0,0.0,70.0,F,3.0,1.0,U,,25.0,28.0,145.0,8.0,30.0,10.0,68.0,1782.0,537.0,127.0,18.0,30.0,15.0,0.0,30.0,35.0,29.0,57.0,0.0,28303.0,A,0.0,30.0,0.0,0.0,1.0,0.053,0.0,2,C,9.0,1
174027,4.0,0.0,53.0,M,1.0,1.0,H,5.0,25.0,10.0,45.0,2.0,25.0,20.0,26.0,2607.0,390.0,34.0,27.0,27.0,10.0,0.0,,18.0,58.0,63.0,0.0,14965.0,A,25.0,25.0,1.0,0.143,1.0,0.063,0.0,2,U,,0
67940,6.0,4.0,52.0,F,16.0,2.0,H,5.0,15.0,33.0,431.0,35.0,20.0,5.0,82.0,258.0,242.0,129.0,17.0,17.0,13.0,0.0,-3.91883705989909,52.0,0.0,67.0,1.0,9484.0,S,17.0,,1.0,0.091,5.0,0.238,1.0,4,U,1.0,0
16560,6.0,4.0,42.0,M,7.0,4.0,H,5.0,10.0,17.0,87.0,9.0,12.0,5.0,42.0,1375.0,501.0,44.0,16.0,16.0,14.0,0.0,46.0,40.0,31.0,93.0,1.0,18028.0,A,8.8,9.17,5.0,0.455,6.0,0.273,0.0,1,T,9.0,0
82503,,-2.299824219944762,,F,12.0,2.0,H,2.0,15.0,27.0,106.0,15.0,-33.60678197520451,2.0,63.0,623.0,199.0,104.0,17.0,17.0,13.0,0.0,39.0,25.0,22.0,31.0,1.0,14773.0,S,12.75,12.75,4.0,0.444,4.0,0.222,1.0,2,U,2.0,0
187571,1.0,0.0,,,6.0,3.0,U,,25.0,6.0,118.0,6.0,25.0,15.0,16.0,561.0,302.0,41.0,18.0,18.0,6.0,0.0,37.0,18.0,25.0,92.0,1.0,10873.0,E,19.67,19.67,3.0,0.75,3.0,0.375,0.0,2,R,,1
154883,6.0,0.0,50.0,M,1.0,1.0,H,4.0,25.0,16.0,100.0,4.0,25.0,25.0,37.0,1473.0,424.0,40.0,15.0,15.0,13.0,0.0,0.0,0.0,0.0,77.0,0.0,13529.0,A,0.0,25.0,0.0,0.7886151131221589,2.0,0.091,0.0,?,?,,0
151715,5.0,3.0,73.0,F,1.0,2.0,H,2.0,5.0,8.0,38.0,3.0,30.0,3.0,23.0,1873.0,309.0,32.0,18.0,18.0,11.0,1.0,33.0,31.0,31.0,43.0,0.0,15797.0,A,30.0,12.67,1.0,0.25,3.0,0.25,0.0,2,U,,0
100913,6.0,1.0,108.94645012167601,F,1.0,1.0,U,6.0,25.0,22.0,110.0,6.0,25.0,,54.0,799.0,453.0,75.0,19.0,19.0,13.0,1.0,25.0,41.0,15.0,88.0,0.0,17465.0,A,0.0,25.0,0.0,0.0,1.0,0.048,0.0,2,C,9.0,0
165924,6.0,3.0,49.0,M,2.0,1.0,H,6.0,20.0,13.0,42.0,3.0,20.0,10.0,29.0,2148.0,495.0,33.0,18.0,18.0,12.0,4.0,32.0,57.0,12.0,61.0,1.0,16557.0,A,11.0,14.0,2.0,0.222,3.0,0.158,4.0,1,C,,1
168181,3.0,0.0,34.0,F,1.0,1.0,H,7.0,15.0,5.0,15.0,1.0,15.0,15.0,13.0,4050.0,738.0,20.0,20.0,20.0,8.0,1.0,31.0,26.0,42.0,87.0,0.0,26972.0,F,15.0,-16.817444963289837,1.0,0.333,1.0,0.143,0.0,1,S,,0
147857,6.0,2.0,79.0,M,5.0,1.0,H,6.0,17.0,32.0,137.0,11.0,17.0,5.0,70.0,2132.0,366.0,125.0,17.0,17.0,13.0,0.0,35.0,23.0,58.0,30.0,0.0,20044.0,A,0.0,17.0,0.0,0.0,1.0,0.045,0.0,1,S,8.0,0
143394,4.0,4.0,82.0,F,6.0,1.0,U,,20.0,21.0,107.0,9.0,20.0,3.0,54.0,2076.0,382.0,91.0,23.0,23.0,10.0,0.0,44.0,44.0,24.0,79.0,1.0,23344.0,A,0.0,20.0,0.0,0.0,1.0,0.053,0.0,2,U,7.0,0
172605,5.0,1.0,49.0,F,1.0,1.0,U,3.0,18.0,16.0,40.0,3.0,18.0,10.0,37.0,1107.0,317.0,53.0,25.0,25.0,10.0,1.0,36.0,38.0,29.0,78.0,0.0,14947.0,A,0.0,18.0,0.0,0.0,1.0,0.056,0.0,2,R,1.0,0
7879,4.0,1.0,67.0,F,7.0,1.0,H,4.0,30.0,28.0,250.0,14.0,30.0,5.0,93.0,1072.0,284.0,130.0,26.0,26.0,23.0,0.0,27.0,13.0,53.0,72.0,1.0,14572.0,A,25.0,27.5,1.0,0.1,2.0,0.105,8.0,2,C,2.0,1
89924,6.0,3.0,,F,6.0,4.0,U,,5.0,,56.0,11.0,6.0,5.0,,1152.0,521.0,36.0,21.0,21.0,12.0,0.0,29.0,20.0,34.0,93.0,1.0,17112.0,S,5.0,5.0,6.0,0.6,9.0,0.5,1.0,2,S,,1
76715,3.0,2.0,46.0,F,1.0,1.0,U,5.0,25.0,5.0,25.0,1.0,,25.0,12.0,318.0,267.0,18.0,18.0,18.0,9.0,0.0,35.0,27.0,33.0,79.0,0.0,12606.0,F,25.0,25.0,1.0,0.5,1.0,0.2,0.0,2,R,,0
2262,9.0,3.0,57.0,F,20.0,2.0,H,5.0,3.0,37.0,235.0,36.0,11.0,3.0,96.0,1778.0,411.0,126.0,12.0,12.0,23.0,0.0,27.0,28.0,27.0,65.0,1.0,18236.0,S,7.67,7.86,6.0,0.545,7.0,0.35,1.0,1,U,6.0,1
73534,6.0,3.0,64.0,M,6.0,4.0,H,5.0,7.0,17.0,51.0,10.0,7.0,3.0,38.0,246.0,161.0,44.0,19.0,19.0,12.0,0.0,35.0,31.0,20.0,53.0,1.0,7228.0,A,6.33,6.4,3.0,0.273,5.0,0.227,0.0,3,R,,1
3937,4.0,1.0,,M,7.0,1.0,U,1.0,10.0,15.0,147.0,14.0,20.0,5.0,70.0,234.0,145.0,119.0,14.0,22.0,25.0,0.0,35.0,31.0,34.0,79.0,1.0,7835.0,A,20.0,20.0,1.0,0.2,1.0,0.083,0.0,3,R,0.0,0
63252,5.0,3.0,38.0,F,0.0,2.0,H,5.0,20.0,6.0,40.0,2.0,20.0,20.0,15.0,498.0,308.0,16.0,15.0,16.0,13.0,0.0,43.0,17.0,33.0,91.0,0.0,14245.0,F,0.0,20.0,0.0,0.0,1.0,0.2,0.0,,C,-3.7528211183817213,0
52920,6.0,2.0,75.0,F,5.0,1.0,U,,20.0,31.0,420.94903942345087,11.0,20.0,10.0,72.0,1507.0,729.0,122.0,,24.0,12.0,0.0,31.0,39.0,23.0,92.0,1.0,26931.0,A,20.0,20.0,1.0,0.091,2.0,0.091,0.0,1,T,9.0,0
138552,5.0,3.0,76.0,M,6.0,1.0,H,4.0,14.0,24.0,134.0,13.0,14.0,5.0,66.0,611.0,289.0,100.0,19.0,19.0,12.0,3.0,47.0,43.0,20.0,86.0,1.0,9529.0,A,0.0,13.0,0.0,0.0,2.0,0.105,0.0,2,S,6.0,1
118978,6.0,,77.0,M,5.0,2.0,H,3.0,13.0,20.0,72.0,11.0,15.0,2.0,47.0,648.0,273.0,67.0,17.0,17.0,13.0,0.0,30.0,39.0,38.0,60.0,1.0,12033.0,S,6.0,9.0,2.0,0.2,4.0,0.2,1.0,2,T,3.0,0
160394,6.0,2.0,87.0,F,9.0,4.0,H,2.0,8.0,23.0,115.0,19.0,12.0,2.0,65.0,882.0,406.0,83.0,17.0,17.0,14.0,0.0,26.0,54.0,16.0,74.0,1.0,12842.0,S,8.0,7.75,6.0,0.545,8.0,0.381,,2,S,1.0,1
109536,3.0,0.0,63.0,M,13.0,3.0,H,6.0,6.0,24.0,175.0,24.0,67.77428826652354,3.0,57.0,550.0,294.0,-48.81787892854838,17.0,17.0,7.0,0.0,39.0,19.0,41.0,86.0,1.0,9540.0,S,6.0,6.67,1.0,,3.0,0.3,1.0,2,T,,1
